Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
PAK,Pakistan,2014,NOx,88.76034199901166,83.38491218433333,82.57612621657334,78.14200403660028,74.40760575116484,71.24582984736135,71.00987867290212,71.91794642548196,76.3318398879012,82.54638134757028,86.38125714100484,90.52363556508703,214000000,0.4147679532664096,0.3896491223566978,0.3858697486755764,0.36514955157289847,0.34769909229516277,0.3329244385390718,0.33182186295748656,0.3360651702125325,0.35669084059766915,0.38573075396060874,0.4036507343037609,0.4230076428275095
PAK,Pakistan,2015,NOx,88.84666864112278,80.20081364260152,83.12305643277418,74.0837991390157,71.18955128937442,68.90605550458498,68.6038282378869,70.46134355038176,75.02324184387801,83.01208030521165,85.38014793252955,91.8334757770444,217000000,0.40943165272406806,0.3695890029612973,0.38305555959803766,0.34139999603233034,0.328062448338131,0.3175394262884101,0.31614667390731294,0.3247066523059067,0.34572922508699544,0.3825441488719431,0.3934569029148827,0.4231957409080387
PAK,Pakistan,2016,NOx,118.76551886690952,81.74925821844435,77.5334172807158,77.16432950084125,70.082005896302,66.32772601855177,64.6831222755069,64.98490746750554,69.54476419277603,79.1118533941924,96.1267588192753,152.2663790527648,220000000,0.5398432675768614,0.3715875373565652,0.3524246240032536,0.3507469522765511,0.31855457225591816,0.30148966372068986,0.294014192161395,0.2953859430341161,0.31611256451261827,0.35959933360996543,0.4369398128148877,0.6921199047852946
PAK,Pakistan,2017,NOx,145.364806580631,104.9108442749279,83.2014664369031,77.93326460976716,73.00580637633927,70.65744415729283,69.68168757739187,68.39749464299625,74.81176923404621,85.04361340361874,88.76151381429757,90.76995439744366,223000000,0.6518601191956548,0.4704522164794973,0.37310074635382556,0.34947652291375414,0.3273802976517456,0.3168495253690261,0.3124739353246272,0.306715222614333,0.3354787858028978,0.3813614950834921,0.39803369423451823,0.4070401542486262
PAK,Pakistan,2018,NOx,109.23505985929758,88.2672136329085,76.4858587230887,73.27633724054466,68.81283151032115,66.33165245874858,65.10018675770345,63.52485269639276,69.71299774665071,80.81499844605398,83.15155379748009,87.78277311273753,227000000,0.48121171744183955,0.3888423508057643,0.336942108912285,0.32280324775570335,0.30314022691771425,0.2922099227257647,0.2867849636903236,0.2798451660634042,0.30710571694559785,0.3560132090134537,0.36630640439418544,0.38670825159796274
PAK,Pakistan,2019,NOx,112.44498408337392,93.35649420413606,81.84134378647254,73.41274414602852,69.2748296670248,67.96913961682534,67.38882238935201,65.92899890014638,71.20495987090082,81.305621292401,85.9635867063315,89.32514964661404,231000000,0.48677482287174856,0.40414066755037253,0.3542915315431711,0.3178040872122447,0.2998910375195879,0.29423869963993654,0.2917265038500087,0.28540692164565534,0.3082465795277092,0.3519723865471905,0.372136738988448,0.38668895950915166
PAK,Pakistan,2020,NOx,116.56160403105426,89.62569810993539,81.38642849170208,74.71841239362317,69.43061162851343,67.96437919477651,67.79263762060701,66.1592441361296,72.44526594561067,83.31782118878347,87.1533136261107,89.1757398960296,235000000,0.4960068256640607,0.38138594940398035,0.34632522762426415,0.3179506910366944,0.2954494111851635,0.2892101242330915,0.2884793090238596,0.2815286984516153,0.30827772742813053,0.3545439199522701,0.3708651643664285,0.3794712336001259
PAK,Pakistan,2021,NOx,129.61891951259673,96.39809525678946,85.33750230978352,81.46359490702116,75.95530099205548,74.31130712438663,74.18417404226261,72.75939055825418,78.48629462207664,90.63365197228724,94.17298789622204,97.3665815409124,239000000,0.5423385753665135,0.40333931069786383,0.35706067912043316,0.3408518615356534,0.31780460666132004,0.3109259712317432,0.31039403364963436,0.304432596478051,0.3283945381676847,0.3792203011392771,0.39402923805950646,0.40739155456448706
PAK,Pakistan,2022,NOx,123.75373787351704,96.18991714899992,81.04823957988694,77.05728891314787,72.63425588940711,71.55679085618071,70.83002608385038,69.68076782833283,75.52016184139077,86.41506632047869,89.40048482918083,92.77575648137858,244000000,0.5071874503012993,0.39422097192213085,0.3321649163110121,0.3158085611194585,0.2976813765959308,0.2932655362958226,0.2902869921469278,0.2855769173292329,0.3095088600056999,0.3541601078708143,0.36639542962779026,0.38022851016958437
TJK,Tajikistan,2008,NOx,0.8849443750258863,0.8097735099029598,0.7220144743399618,0.6926943142957865,0.6237159813276413,0.5580982927583811,0.5370314871985132,0.5469489933351918,0.6142965785786648,0.7237127061023844,0.7861843899821469,0.8032550604072844,7338403,0.12059086629964126,0.11034737529445574,0.09838850146822978,0.09439305994721012,0.08499342177414368,0.07605173670053023,0.0731809750975128,0.07453242801399593,0.08370984512279644,0.09861991854390995,0.10713289934910183,0.10945910989179586
TJK,Tajikistan,2009,NOx,0.7172647096296093,0.6748037044162741,0.6901416032146546,0.6736463068243238,0.619010566265945,0.5795189834381678,0.5437427300590193,0.5341275538964012,0.5980533939201186,0.7028239273150407,0.740232656745719,0.7361574451829538,7490230,0.09576003802681751,0.09009118604051866,0.09213890671109627,0.08993666507227734,0.0826423976654849,0.07736998509233597,0.07259359593217021,0.0713099002162018,0.07984446324346764,0.09383208890982529,0.09882642545632364,0.0982823551723984
TJK,Tajikistan,2010,NOx,0.7163808807786674,0.6989673981643683,0.6984072379092526,0.6675036247090574,0.6188908990194547,0.5840503496334541,0.5532193498415432,0.5394215698798863,0.6237786156195426,0.709214197512988,0.7471185822632673,0.7594401896250387,7652141,0.09361835867617539,0.0913427233194433,0.09126952024397521,0.08723096251219853,0.08087813580793332,0.07632508988444595,0.072296021445703,0.07049289471794709,0.0815168742472914,0.09268179944841425,0.09763523467004429,0.09924545164876583
TJK,Tajikistan,2011,NOx,0.7600351600347759,0.714288873523426,0.7197560266076146,0.6764518526270548,0.6110009773181602,0.5684982264312157,0.5415150014446013,0.5299282486615489,0.58908426214772,0.691377937578333,0.7462840523763602,0.7966715084734507,7824785,0.09713176273019333,0.0912854312959942,0.09198412820385667,0.08644989640316696,0.07808533746526711,0.07265352676542752,0.06920509655467867,0.0677243206888814,0.07528440233791982,0.0883574357095221,0.09537438439220505,0.10181385283729211
